Customer ID,Recency,Frequency,Monetary,Segment,Cluster,Churn
17005.0,470,18,622.36,At Risk,0,1
17006.0,4,129,1635.27,Active Customer,2,0
17007.0,50,67,1120.1,Active Customer,2,0
17008.0,428,1,81.36,At Risk,0,1
17009.0,550,11,242.06,At Risk,0,1
17010.0,17,11,195.36,Active Customer,2,0
17011.0,29,28,671.7,Active Customer,2,0
17012.0,724,36,360.61,At Risk,0,1
17014.0,7,72,583.4300000000001,Active Customer,2,0
17015.0,28,214,1838.6100000000001,Active Customer,2,0
17016.0,576,41,552.4,At Risk,0,1
17017.0,2,378,12576.99,VIP Customer,2,0
17018.0,40,37,2287.7,Active Customer,2,0
17019.0,10,643,3602.29,VIP Customer,2,0
17020.0,541,69,935.62,At Risk,0,1
17021.0,441,48,1182.22,At Risk,0,1
17022.0,30,16,260.0,Active Customer,2,0
17023.0,416,49,800.18,At Risk,0,1
17024.0,44,3,95.85,Active Customer,2,0
17025.0,60,37,1349.67,Active Customer,2,0
17026.0,184,5,175.82999999999998,Active Customer,2,0
17027.0,78,178,1310.63,Active Customer,2,0
17028.0,580,95,1593.83,At Risk,0,1
17029.0,110,29,2137.3,Active Customer,2,0
17030.0,63,11,146.87,Active Customer,2,0
17031.0,11,50,2773.85,Active Customer,2,0
17032.0,547,237,2984.32,VIP Customer,0,1
17033.0,85,40,1332.79,Active Customer,2,0
17034.0,15,58,1276.42,Active Customer,2,0
17035.0,245,33,613.59,At Risk,2,1
17036.0,382,12,176.9,At Risk,0,1
17037.0,87,75,1267.32,Active Customer,2,0
17038.0,29,63,743.17,Active Customer,2,0
17039.0,603,44,1954.99,At Risk,0,1
17040.0,137,16,463.25,Active Customer,2,0
17041.0,26,126,1655.2,Active Customer,2,0
17042.0,2,97,1036.58,Active Customer,2,0
17043.0,31,199,2593.65,Active Customer,2,0
17044.0,24,149,11962.3,VIP Customer,2,0
17045.0,112,53,827.6800000000001,Active Customer,2,0
17046.0,156,85,1906.07,Active Customer,2,0
17047.0,84,142,2289.23,Active Customer,2,0
17048.0,117,101,2071.68,Active Customer,2,0
17049.0,2,558,9942.53,VIP Customer,2,0
17050.0,95,349,4648.59,VIP Customer,2,0
17051.0,193,155,706.49,Active Customer,2,0
17052.0,27,83,399.09,Active Customer,2,0
17053.0,130,13,498.48,Active Customer,2,0
17054.0,27,83,1356.33,Active Customer,2,0
17055.0,445,26,232.85,At Risk,0,1
17056.0,737,8,128.60000000000002,At Risk,0,1
17057.0,595,50,294.74,At Risk,0,1
17058.0,81,62,1179.89,Active Customer,2,0
17059.0,29,721,4864.57,VIP Customer,2,0
17060.0,265,5,234.24,At Risk,0,1
17061.0,73,99,5232.2300000000005,Active Customer,2,0
17062.0,313,121,889.75,At Risk,0,1
17063.0,20,205,3638.53,VIP Customer,2,0
17064.0,58,61,855.45,Active Customer,2,0
17065.0,637,12,194.7,At Risk,0,1
17066.0,725,18,228.34,At Risk,0,1
17067.0,724,13,454.54,At Risk,0,1
17068.0,11,996,8987.68,VIP Customer,2,0
17069.0,27,284,5517.2300000000005,VIP Customer,2,0
17070.0,113,103,437.42,Active Customer,2,0
17071.0,27,211,3793.71,VIP Customer,2,0
17072.0,624,21,273.35,At Risk,0,1
17073.0,17,174,1446.09,Active Customer,2,0
17074.0,562,4,203.05,At Risk,0,1
17075.0,17,199,2236.63,Active Customer,2,0
17076.0,35,50,1242.75,Active Customer,2,0
17077.0,577,1,306.0,At Risk,0,1
17078.0,35,28,378.2,Active Customer,2,0
17079.0,77,2,118.80000000000001,Active Customer,2,0
17080.0,21,33,957.53,Active Customer,2,0
17081.0,24,207,949.39,Active Customer,2,0
17082.0,32,170,4732.03,VIP Customer,2,0
17083.0,108,115,4049.79,Active Customer,2,0
17084.0,34,281,5001.21,VIP Customer,2,0
17085.0,122,987,7847.67,VIP Customer,2,0
17086.0,6,96,2050.08,Active Customer,2,0
17087.0,737,12,221.53,At Risk,0,1
17088.0,27,115,1991.01,Active Customer,2,0
17089.0,385,4,128.45,At Risk,0,1
17090.0,3,90,3080.1800000000003,Active Customer,2,0
17091.0,2,455,7495.75,VIP Customer,2,0
17092.0,49,392,5511.41,VIP Customer,2,0
17093.0,592,13,235.88,At Risk,0,1
17094.0,321,18,402.20000000000005,At Risk,0,1
17095.0,22,137,2572.25,Active Customer,2,0
17096.0,14,205,3697.93,VIP Customer,2,0
17097.0,1,267,1143.36,Active Customer,2,0
17098.0,381,18,591.0699999999999,At Risk,0,1
17099.0,532,40,582.17,At Risk,0,1
17100.0,17,65,971.74,Active Customer,2,0
17101.0,9,73,2507.05,Active Customer,2,0
17102.0,261,1,25.5,At Risk,0,1
17103.0,721,32,424.3,At Risk,0,1
17104.0,423,19,474.03,At Risk,0,1
17105.0,158,90,665.78,Active Customer,2,0
17106.0,388,51,481.58,At Risk,0,1
17107.0,32,670,16052.72,VIP Customer,2,0
17108.0,663,9,174.95,At Risk,0,1
17109.0,28,139,1291.71,Active Customer,2,0
17110.0,164,49,499.9,Active Customer,2,0
17111.0,46,48,459.58,Active Customer,2,0
17112.0,502,47,197.57,At Risk,0,1
17113.0,573,158,2305.59,At Risk,0,1
17114.0,5,123,801.12,Active Customer,2,0
17115.0,7,120,2761.4900000000002,Active Customer,2,0
17116.0,647,47,389.78,At Risk,0,1
17117.0,287,9,116.19999999999999,At Risk,0,1
17118.0,317,10,157.02,At Risk,0,1
17119.0,2,35,606.91,Active Customer,2,0
17120.0,232,18,307.46,At Risk,2,1
17121.0,402,12,314.74,At Risk,0,1
17122.0,118,30,570.5,Active Customer,2,0
17123.0,161,43,977.17,Active Customer,2,0
17124.0,184,31,294.24,Active Customer,2,0
17125.0,49,35,230.5,Active Customer,2,0
17126.0,151,445,2016.43,Active Customer,2,0
17127.0,428,37,1155.0300000000002,At Risk,0,1
17128.0,334,14,157.09,At Risk,0,1
17129.0,519,2,31.85,At Risk,0,1
17131.0,4,134,2463.17,Active Customer,2,0
17132.0,451,71,1220.9099999999999,At Risk,0,1
17133.0,15,56,14622.33,Active Customer,2,0
17134.0,106,36,625.3,Active Customer,2,0
17135.0,15,143,1722.18,Active Customer,2,0
17136.0,661,14,231.68,At Risk,0,1
17137.0,415,167,1099.81,At Risk,0,1
17138.0,275,256,4417.27,VIP Customer,2,1
17139.0,15,808,19566.76,VIP Customer,2,0
17140.0,246,18,454.12,At Risk,2,1
17141.0,417,162,727.58,At Risk,0,1
17142.0,238,89,1275.25,At Risk,2,1
17143.0,416,112,880.97,At Risk,0,1
17144.0,0,48,984.57,Active Customer,2,0
17145.0,512,180,3120.91,VIP Customer,0,1
17146.0,105,301,5852.64,VIP Customer,2,0
17147.0,22,136,3199.95,VIP Customer,2,0
17148.0,51,9,124.88,Active Customer,2,0
17149.0,450,6,143.10000000000002,At Risk,0,1
17150.0,376,92,1357.95,At Risk,0,1
17151.0,734,4,231.90000000000003,At Risk,0,1
17152.0,194,16,2016.5,Active Customer,2,0
17153.0,23,14,213.78,Active Customer,2,0
17154.0,74,23,329.34,Active Customer,2,0
17155.0,17,73,892.46,Active Customer,2,0
17156.0,491,39,591.87,At Risk,0,1
17157.0,7,141,5151.9,VIP Customer,2,0
17158.0,31,113,1980.0,Active Customer,2,0
17159.0,21,130,2099.59,Active Customer,2,0
17160.0,30,651,10209.16,VIP Customer,2,0
17161.0,443,52,856.01,At Risk,0,1
17162.0,28,104,1715.46,Active Customer,2,0
17163.0,21,30,699.78,Active Customer,2,0
17164.0,32,144,2467.35,Active Customer,2,0
17165.0,283,100,1794.32,At Risk,0,1
17166.0,38,12,206.34,Active Customer,2,0
17167.0,379,79,867.11,At Risk,0,1
17168.0,498,21,400.2,At Risk,0,1
17169.0,57,75,1156.73,Active Customer,2,0
17170.0,373,10,178.68,At Risk,0,1
17171.0,288,25,384.59,At Risk,0,1
17172.0,78,39,956.5699999999999,Active Customer,2,0
17173.0,4,86,3766.6,Active Customer,2,0
17174.0,217,4,59.9,At Risk,2,1
17175.0,43,63,1443.69,Active Customer,2,0
17176.0,201,42,902.3199999999999,At Risk,2,1
17177.0,504,29,119.5,At Risk,0,1
17178.0,730,31,432.96,At Risk,0,1
17179.0,177,158,1507.26,Active Customer,2,0
17180.0,55,400,2236.77,Active Customer,2,0
17181.0,56,28,309.85,Active Customer,2,0
17182.0,422,6,321.3,At Risk,0,1
17183.0,7,73,3347.31,Active Customer,2,0
17184.0,568,14,198.41000000000003,At Risk,0,1
17185.0,591,44,229.46,At Risk,0,1
17186.0,46,2,144.0,Active Customer,2,0
17187.0,226,23,467.71,At Risk,2,1
17188.0,10,172,4592.93,VIP Customer,2,0
17189.0,105,120,953.63,Active Customer,2,0
17190.0,58,190,1726.57,Active Customer,2,0
17191.0,27,497,4310.34,VIP Customer,2,0
17192.0,535,20,75.28,At Risk,0,1
17193.0,35,44,2310.04,Active Customer,2,0
17194.0,273,61,812.5,At Risk,0,1
17195.0,654,31,562.98,At Risk,0,1
17196.0,427,93,327.75,At Risk,0,1
17197.0,29,29,1013.01,Active Customer,2,0
17198.0,23,96,692.22,Active Customer,2,0
17199.0,581,8,135.04000000000002,At Risk,0,1
17200.0,386,25,356.71,At Risk,0,1
17201.0,53,171,1143.1,Active Customer,2,0
17202.0,420,8,160.65,At Risk,0,1
17203.0,35,261,5564.09,VIP Customer,2,0
17204.0,174,177,5504.6900000000005,VIP Customer,2,0
17205.0,53,35,999.35,Active Customer,2,0
17206.0,52,7,204.24,Active Customer,2,0
17207.0,651,60,292.62,At Risk,0,1
17208.0,395,23,111.15,At Risk,0,1
17209.0,648,38,595.7,At Risk,0,1
17210.0,392,53,251.72,At Risk,0,1
17211.0,26,344,3773.35,VIP Customer,2,0
17212.0,252,29,794.41,At Risk,2,1
17213.0,39,266,4869.400000000001,VIP Customer,2,0
17214.0,59,101,1059.1200000000001,Active Customer,2,0
17215.0,463,11,186.15,At Risk,0,1
17216.0,553,13,63.6,At Risk,0,1
17217.0,233,27,210.1,At Risk,2,1
17218.0,3,471,3891.39,VIP Customer,2,0
17219.0,31,50,259.13,Active Customer,2,0
17220.0,23,672,4457.31,VIP Customer,2,0
17221.0,6,124,976.62,Active Customer,2,0
17222.0,64,112,1579.51,Active Customer,2,0
17223.0,309,69,558.04,At Risk,0,1
17224.0,500,8,100.86,At Risk,0,1
17225.0,581,5,131.15,At Risk,0,1
17226.0,308,59,895.47,At Risk,0,1
17227.0,18,114,1878.93,Active Customer,2,0
17228.0,15,327,2820.03,Active Customer,2,0
17229.0,95,47,318.76,Active Customer,2,0
17230.0,263,217,9388.49,VIP Customer,2,1
17231.0,11,1201,7064.8,VIP Customer,2,0
17232.0,2,35,417.77,Active Customer,2,0
17233.0,34,58,560.86,Active Customer,2,0
17234.0,182,14,149.89000000000001,Active Customer,2,0
17235.0,24,89,1562.98,Active Customer,2,0
17236.0,12,158,1929.26,Active Customer,2,0
17237.0,10,79,994.13,Active Customer,2,0
17238.0,2,1139,7331.67,VIP Customer,2,0
17239.0,312,32,1189.45,At Risk,0,1
17240.0,595,7,130.6,At Risk,0,1
17241.0,384,170,2736.64,At Risk,0,1
17242.0,107,84,2889.28,Active Customer,2,0
17243.0,0,1073,20203.58,VIP Customer,2,0
17244.0,52,120,1826.04,Active Customer,2,0
17245.0,204,25,371.63,At Risk,2,1
17246.0,546,6,38.92,At Risk,0,1
17247.0,14,54,280.09000000000003,Active Customer,2,0
17248.0,119,104,500.54,Active Customer,2,0
17249.0,428,27,68.03,At Risk,0,1
17250.0,3,56,381.97,Active Customer,2,0
17251.0,362,78,798.98,At Risk,0,1
17252.0,116,86,348.91,Active Customer,2,0
17253.0,17,18,178.26,Active Customer,2,0
17254.0,4,147,469.48,Active Customer,2,0
17255.0,40,182,781.7,Active Customer,2,0
17256.0,106,31,498.93,Active Customer,2,0
17257.0,435,14,189.78,At Risk,0,1
17258.0,396,55,417.3,At Risk,0,1
17259.0,147,230,1452.39,Active Customer,2,0
17260.0,410,6,120.95,At Risk,0,1
17261.0,509,43,221.59,At Risk,0,1
17262.0,51,19,2488.76,Active Customer,2,0
17263.0,207,23,63.440000000000005,At Risk,2,1
17264.0,423,74,268.28,At Risk,0,1
17265.0,138,122,550.01,Active Customer,2,0
17266.0,1,119,501.71999999999997,Active Customer,2,0
17267.0,126,37,317.2,Active Customer,2,0
17268.0,107,30,1733.8899999999999,Active Customer,2,0
17269.0,385,125,491.81,At Risk,0,1
17270.0,468,48,601.4499999999999,At Risk,0,1
17271.0,735,48,204.3,At Risk,0,1
17272.0,41,114,2148.63,Active Customer,2,0
17273.0,423,12,141.12,At Risk,0,1
17274.0,34,77,573.22,Active Customer,2,0
17275.0,382,23,114.1,At Risk,0,1
17276.0,401,53,502.49,At Risk,0,1
17277.0,227,69,1065.3500000000001,At Risk,2,1
17278.0,240,17,271.24,At Risk,2,1
17279.0,57,9,187.82999999999998,Active Customer,2,0
17280.0,437,6,118.85999999999999,At Risk,0,1
17281.0,373,6,797.8499999999999,At Risk,0,1
17282.0,129,204,2308.54,Active Customer,2,0
17283.0,378,15,188.46,At Risk,0,1
17284.0,59,373,2788.06,Active Customer,2,0
17285.0,627,44,407.94,At Risk,0,1
17286.0,21,90,389.18,Active Customer,2,0
17287.0,25,463,3826.86,VIP Customer,2,0
17288.0,8,288,2468.43,Active Customer,2,0
17289.0,31,266,2041.8,Active Customer,2,0
17290.0,3,196,1487.96,Active Customer,2,0
17291.0,307,1,550.8000000000001,At Risk,0,1
17292.0,471,15,271.75,At Risk,0,1
17293.0,7,241,3750.63,VIP Customer,2,0
17294.0,668,17,467.78999999999996,At Risk,0,1
17295.0,28,68,547.0,Active Customer,2,0
17296.0,729,33,338.13,At Risk,0,1
17297.0,16,49,128.18,Active Customer,2,0
17298.0,100,69,954.26,Active Customer,2,0
17299.0,11,113,993.23,Active Customer,2,0
17300.0,390,44,393.64,At Risk,0,1
17301.0,20,113,294.39,Active Customer,2,0
17302.0,14,79,1135.63,Active Customer,2,0
17303.0,360,53,250.04,At Risk,0,1
17304.0,533,5,111.5,At Risk,0,1
17305.0,648,9,2135.46,At Risk,0,1
17306.0,10,72,9782.35,Active Customer,2,0
17307.0,394,48,3999.8900000000003,At Risk,0,1
17308.0,392,7,4511.76,At Risk,0,1
17309.0,94,36,320.39,Active Customer,2,0
17310.0,386,2,1025.1,At Risk,0,1
17311.0,77,127,3566.56,Active Customer,2,0
17312.0,138,14,644.3,Active Customer,2,0
17313.0,30,24,2328.84,Active Customer,2,0
17314.0,24,256,4904.43,VIP Customer,2,0
17315.0,1,747,9599.58,VIP Customer,2,0
17316.0,419,35,124.45,At Risk,0,1
17317.0,45,9,2600.34,Active Customer,2,0
17318.0,724,17,157.32999999999998,At Risk,0,1
17319.0,668,3,29.1,At Risk,0,1
17320.0,99,152,2444.85,Active Customer,2,0
17321.0,7,271,1665.21,Active Customer,2,0
17322.0,375,177,922.59,At Risk,0,1
17323.0,14,331,1551.04,Active Customer,2,0
17324.0,17,145,2171.07,Active Customer,2,0
17325.0,279,39,609.5699999999999,At Risk,0,1
17326.0,407,86,312.35,At Risk,0,1
17327.0,409,4,152.35,At Risk,0,1
17328.0,672,6,104.7,At Risk,0,1
17329.0,13,104,998.53,Active Customer,2,0
17330.0,22,8,423.8,Active Customer,2,0
17331.0,123,1,175.2,Active Customer,2,0
17332.0,527,95,838.27,At Risk,0,1
17333.0,85,28,494.25,Active Customer,2,0
17334.0,301,31,635.15,At Risk,0,1
17335.0,383,36,497.04,At Risk,0,1
17336.0,471,1,81.12,At Risk,0,1
17337.0,150,521,1981.06,Active Customer,2,0
17338.0,16,1305,11889.33,VIP Customer,2,0
17339.0,93,10,302.36,Active Customer,2,0
17340.0,29,678,19617.95,VIP Customer,2,0
17341.0,156,219,1272.21,Active Customer,2,0
17342.0,379,35,1227.54,At Risk,0,1
17343.0,354,80,1259.94,At Risk,0,1
17344.0,45,67,457.36,Active Customer,2,0
17345.0,14,209,1586.6299999999999,Active Customer,2,0
17346.0,3,923,4998.61,VIP Customer,2,0
17347.0,85,1,228.96,Active Customer,2,0
17348.0,14,443,2442.29,Active Customer,2,0
17349.0,178,85,772.41,Active Customer,2,0
17350.0,7,143,1893.701,Active Customer,2,0
17351.0,35,69,1988.23,Active Customer,2,0
17352.0,695,5,36.25,At Risk,0,1
17353.0,128,14,3242.0,Active Customer,2,0
17354.0,50,101,3133.96,Active Customer,2,0
17355.0,385,33,273.31,At Risk,0,1
17356.0,311,86,946.47,At Risk,0,1
17357.0,23,44,384.39,Active Customer,2,0
17358.0,302,146,861.01,At Risk,0,1
17359.0,10,38,284.46,Active Customer,2,0
17360.0,16,229,1200.51,Active Customer,2,0
17361.0,48,57,871.79,Active Customer,2,0
17362.0,238,144,1024.04,At Risk,2,1
17363.0,394,35,920.46,At Risk,0,1
17364.0,0,904,11972.92,VIP Customer,2,0
17365.0,12,794,8184.49,VIP Customer,2,0
17366.0,431,131,1077.24,At Risk,0,1
17367.0,237,33,167.55,At Risk,2,1
17368.0,22,226,2758.29,Active Customer,2,0
17369.0,455,1,979.1999999999999,At Risk,0,1
17370.0,72,33,446.18,Active Customer,2,0
17371.0,16,144,655.37,Active Customer,2,0
17372.0,40,648,4347.31,VIP Customer,2,0
17373.0,39,91,1167.5,Active Customer,2,0
17374.0,218,42,727.11,At Risk,2,1
17375.0,198,86,660.55,Active Customer,2,0
17376.0,70,55,453.64,Active Customer,2,0
17377.0,23,1712,17644.27,VIP Customer,2,0
17378.0,373,1,10.95,At Risk,0,1
17379.0,10,78,389.71999999999997,Active Customer,2,0
17380.0,433,10,645.0,At Risk,0,1
17381.0,8,163,36398.65,VIP Customer,2,0
17382.0,64,18,902.28,Active Customer,2,0
17383.0,3,51,304.09,Active Customer,2,0
17384.0,18,20,507.55,Active Customer,2,0
17385.0,14,45,256.11,Active Customer,2,0
17386.0,7,38,2812.77,Active Customer,2,0
17387.0,19,76,746.81,Active Customer,2,0
17388.0,77,55,2675.37,Active Customer,2,0
17389.0,0,429,57215.33,VIP Customer,2,0
17390.0,420,12,149.3,At Risk,0,1
17391.0,163,3,508.8,Active Customer,2,0
17392.0,306,70,585.92,At Risk,0,1
17393.0,410,48,381.15,At Risk,0,1
17394.0,218,4,203.86999999999998,At Risk,2,1
17395.0,507,3,97.5,At Risk,0,1
17396.0,38,47,8409.6,Active Customer,2,0
17397.0,21,134,1198.28,Active Customer,2,0
17398.0,114,38,653.38,Active Customer,2,0
17400.0,125,469,4623.28,VIP Customer,2,0
17401.0,540,12,114.85,At Risk,0,1
17402.0,4,178,4635.5599999999995,VIP Customer,2,0
17403.0,35,45,382.87,Active Customer,2,0
17404.0,3,292,47781.12,VIP Customer,2,0
17405.0,0,82,1031.41,Active Customer,2,0
17406.0,332,238,4186.95,VIP Customer,0,1
17407.0,411,23,552.9,At Risk,0,1
17408.0,162,8,316.09000000000003,Active Customer,2,0
17409.0,184,104,7793.51,Active Customer,2,0
17410.0,15,64,1214.72,Active Customer,2,0
17411.0,11,75,1425.38,Active Customer,2,0
17412.0,2,228,4220.22,VIP Customer,2,0
17413.0,404,10,560.14,At Risk,0,1
17414.0,43,21,2249.52,Active Customer,2,0
17415.0,79,14,507.84,Active Customer,2,0
17416.0,29,597,17298.45,VIP Customer,2,0
17417.0,548,16,164.18,At Risk,0,1
17418.0,41,42,670.0600000000001,Active Customer,2,0
17419.0,10,299,6126.25,VIP Customer,2,0
17420.0,49,50,953.58,Active Customer,2,0
17421.0,385,58,1059.41,At Risk,0,1
17422.0,15,205,3594.76,VIP Customer,2,0
17423.0,45,43,1118.95,Active Customer,2,0
17425.0,18,43,759.17,Active Customer,2,0
17426.0,7,427,8077.77,VIP Customer,2,0
17427.0,71,2,100.8,Active Customer,2,0
17428.0,0,720,31466.760000000002,VIP Customer,2,0
17429.0,127,95,1357.46,Active Customer,2,0
17430.0,32,37,622.57,Active Customer,2,0
17431.0,312,43,403.3,At Risk,0,1
17432.0,17,274,1728.99,Active Customer,2,0
17433.0,87,93,569.96,Active Customer,2,0
17434.0,1,134,2373.82,Active Customer,2,0
17435.0,410,15,331.35,At Risk,0,1
17436.0,1,17,534.06,Active Customer,2,0
17437.0,529,52,369.68,At Risk,0,1
17438.0,253,71,1422.77,At Risk,2,1
17439.0,655,8,325.74,At Risk,0,1
17440.0,156,6,323.58,Active Customer,2,0
17441.0,731,21,293.35,At Risk,0,1
17442.0,36,283,4620.3,VIP Customer,2,0
17443.0,219,1,534.24,At Risk,2,1
17444.0,147,135,2940.04,Active Customer,2,0
17446.0,176,9,120.9,Active Customer,2,0
17447.0,39,36,541.53,Active Customer,2,0
17448.0,496,1115,14523.67,VIP Customer,0,1
17449.0,1,584,4868.15,VIP Customer,2,0
17450.0,7,420,244784.25,VIP Customer,2,0
17451.0,0,100,1721.4,Active Customer,2,0
17453.0,17,19,486.71999999999997,Active Customer,2,0
17454.0,191,126,1547.94,Active Customer,2,0
17455.0,203,8,131.7,At Risk,2,1
17456.0,364,60,975.5600000000001,At Risk,0,1
17457.0,126,64,5984.8099999999995,Active Customer,2,0
17458.0,14,86,529.58,Active Customer,2,0
17459.0,42,111,657.3,Active Customer,2,0
17460.0,93,137,2157.9700000000003,Active Customer,2,0
17461.0,22,106,735.82,Active Customer,2,0
17462.0,59,27,675.69,Active Customer,2,0
17463.0,15,316,2535.26,Active Customer,2,0
17464.0,157,39,907.14,Active Customer,2,0
17465.0,425,142,2542.79,At Risk,0,1
17466.0,9,41,763.28,Active Customer,2,0
17467.0,394,4,102.6,At Risk,0,1
17468.0,9,8,194.8,Active Customer,2,0
17469.0,15,267,5051.25,VIP Customer,2,0
17470.0,44,155,2626.47,Active Customer,2,0
17471.0,474,19,321.65000000000003,At Risk,0,1
17472.0,190,223,922.35,Active Customer,2,0
17473.0,408,34,607.0,At Risk,0,1
17474.0,599,6,1047.0,At Risk,0,1
17475.0,78,14,194.37,Active Customer,2,0
17476.0,395,31,489.86,At Risk,0,1
17477.0,612,44,1144.3,At Risk,0,1
17478.0,407,40,1272.8,At Risk,0,1
17479.0,632,18,389.26000000000005,At Risk,0,1
17480.0,77,53,882.23,Active Customer,2,0
17481.0,3,82,1255.59,Active Customer,2,0
17482.0,486,53,775.64,At Risk,0,1
17483.0,64,28,591.73,Active Customer,2,0
17484.0,575,14,209.57,At Risk,0,1
17486.0,260,24,396.87,At Risk,0,1
17487.0,727,8,160.55,At Risk,0,1
17488.0,640,18,336.5,At Risk,0,1
17489.0,58,29,376.64,Active Customer,2,0
17490.0,0,116,2750.5,Active Customer,2,0
17491.0,0,177,5653.67,VIP Customer,2,0
17492.0,247,39,1122.42,At Risk,2,1
17493.0,384,8,100.91000000000001,At Risk,0,1
17494.0,501,3,54.699999999999996,At Risk,0,1
17495.0,7,48,806.72,Active Customer,2,0
17496.0,358,72,1412.89,At Risk,0,1
17497.0,389,7,287.25,At Risk,0,1
17498.0,75,17,272.22,Active Customer,2,0
17499.0,289,71,1341.39,At Risk,0,1
17500.0,16,5,1138.0,Active Customer,2,0
17501.0,220,18,288.6,At Risk,2,1
17502.0,8,28,689.1,Active Customer,2,0
17503.0,2,38,558.96,Active Customer,2,0
17504.0,205,342,9490.17,VIP Customer,2,1
17505.0,161,102,2435.48,Active Customer,2,0
17506.0,75,14,302.2,Active Customer,2,0
17507.0,261,88,605.58,At Risk,0,1
17508.0,280,231,4579.23,VIP Customer,2,1
17509.0,57,364,6083.64,VIP Customer,2,0
17510.0,24,35,514.56,Active Customer,2,0
17511.0,2,1868,172132.87,VIP Customer,2,0
17512.0,28,197,5467.820000000001,VIP Customer,2,0
17513.0,71,18,1158.8,Active Customer,2,0
17514.0,127,83,522.0,Active Customer,2,0
17515.0,30,179,1602.51,Active Customer,2,0
17516.0,14,191,947.5,Active Customer,2,0
17517.0,308,11,153.94,At Risk,0,1
17518.0,425,77,329.42,At Risk,0,1
17519.0,16,204,4774.17,VIP Customer,2,0
17520.0,53,30,546.81,Active Customer,2,0
17521.0,29,78,1278.06,Active Customer,2,0
17522.0,1,73,1070.71,Active Customer,2,0
17523.0,10,33,652.74,Active Customer,2,0
17524.0,360,43,539.14,At Risk,0,1
17525.0,359,26,1161.9,At Risk,0,1
17526.0,4,92,3939.24,Active Customer,2,0
17527.0,53,47,939.37,Active Customer,2,0
17528.0,0,253,3628.5,VIP Customer,2,0
17529.0,609,82,1240.25,At Risk,0,1
17530.0,0,477,2791.69,Active Customer,2,0
17531.0,189,58,1266.82,Active Customer,2,0
17532.0,385,4,65.34,At Risk,0,1
17533.0,434,1,34.8,At Risk,0,1
17534.0,53,92,1668.83,Active Customer,2,0
17535.0,279,13,164.4,At Risk,0,1
17536.0,176,16,364.83,Active Customer,2,0
17537.0,29,74,887.67,Active Customer,2,0
17538.0,25,9,98.42,Active Customer,2,0
17539.0,617,144,1176.84,At Risk,0,1
17540.0,24,64,1590.6000000000001,Active Customer,2,0
17541.0,509,31,119.86,At Risk,0,1
17542.0,269,64,340.85,At Risk,0,1
17543.0,549,13,120.05,At Risk,0,1
17544.0,389,88,944.82,At Risk,0,1
17545.0,42,260,1409.8600000000001,Active Customer,2,0
17547.0,375,31,727.85,At Risk,0,1
17548.0,233,34,731.26,At Risk,2,1
17549.0,23,6,148.86,Active Customer,2,0
17550.0,196,321,2506.64,Active Customer,2,0
17551.0,358,39,290.34,At Risk,0,1
17552.0,59,143,2786.77,Active Customer,2,0
17553.0,129,6,3757.6,Active Customer,2,0
17554.0,0,88,1952.45,Active Customer,2,0
17555.0,19,264,1045.74,Active Customer,2,0
17556.0,205,14,300.67,At Risk,2,1
17557.0,13,35,575.46,Active Customer,2,0
17558.0,392,28,259.17,At Risk,0,1
17559.0,512,12,167.62,At Risk,0,1
17560.0,94,55,1895.8,Active Customer,2,0
17561.0,18,191,703.02,Active Customer,2,0
17562.0,13,63,1122.38,Active Customer,2,0
17563.0,577,29,392.38,At Risk,0,1
17564.0,23,49,454.01,Active Customer,2,0
17565.0,586,30,131.83,At Risk,0,1
17566.0,7,142,869.77,Active Customer,2,0
17567.0,6,196,4838.08,VIP Customer,2,0
17568.0,632,62,374.45,At Risk,0,1
17569.0,331,29,344.14,At Risk,0,1
17570.0,381,1,100.0,At Risk,0,1
17571.0,49,325,1630.91,Active Customer,2,0
17572.0,70,32,652.21,Active Customer,2,0
17573.0,28,25,380.6,Active Customer,2,0
17574.0,242,8,185.65,At Risk,2,1
17575.0,666,5,171.7,At Risk,0,1
17576.0,7,889,8711.95,VIP Customer,2,0
17577.0,644,21,348.75,At Risk,0,1
17578.0,217,65,1047.33,At Risk,2,1
17579.0,4,94,753.28,Active Customer,2,0
17580.0,252,94,541.02,At Risk,2,1
17581.0,0,811,17951.17,VIP Customer,2,0
17582.0,235,122,1446.95,At Risk,2,1
17583.0,559,7,135.95,At Risk,0,1
17584.0,6,124,5309.42,Active Customer,2,0
17585.0,108,384,2064.71,Active Customer,2,0
17586.0,618,8,167.4,At Risk,0,1
17587.0,627,42,176.71,At Risk,0,1
17588.0,99,71,2939.55,Active Customer,2,0
17589.0,59,1302,13837.94,VIP Customer,2,0
17590.0,1,196,1468.02,Active Customer,2,0
17591.0,72,176,2339.32,Active Customer,2,0
17592.0,738,13,148.3,At Risk,0,1
17593.0,3,408,8092.32,VIP Customer,2,0
17594.0,84,104,2497.88,Active Customer,2,0
17595.0,11,82,386.69,Active Customer,2,0
17596.0,22,486,4491.46,VIP Customer,2,0
17597.0,213,128,3484.09,At Risk,2,1
17598.0,380,10,409.98,At Risk,0,1
17599.0,477,3,52.05,At Risk,0,1
17600.0,17,13,161.67000000000002,Active Customer,2,0
17601.0,238,72,413.08,At Risk,2,1
17602.0,1,909,7354.43,VIP Customer,2,0
17603.0,77,106,1788.38,Active Customer,2,0
17604.0,216,208,942.38,At Risk,2,1
