Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16719.0,14,14,3513.62,5,5,5,555,Champions
16720.0,25,3,758.74,4,3,3,433,Loyal Customers
16721.0,261,1,292.47,2,2,2,222,Lost Customers
16722.0,16,22,8189.56,5,5,5,555,Champions
16723.0,90,4,1231.36,3,4,4,344,Loyal Customers
16724.0,404,1,147.35,2,2,1,221,Lost Customers
16725.0,301,14,1688.26,2,5,4,254,At Risk
16726.0,25,7,2063.88,4,4,4,444,Champions
16727.0,363,4,1377.77,2,4,4,244,At Risk
16728.0,45,4,1048.28,4,4,3,443,Loyal Customers
16729.0,37,21,7205.33,4,5,5,455,Champions
16730.0,51,3,743.11,4,3,3,433,Loyal Customers
16731.0,647,1,170.3,1,2,1,121,Lost Customers
16732.0,31,4,4387.64,4,4,5,445,Champions
16733.0,529,1,259.68,1,2,1,121,Lost Customers
16734.0,51,3,646.76,4,3,3,433,Loyal Customers
16735.0,78,14,6217.41,3,5,5,355,Loyal Customers
16736.0,505,5,2956.56,1,4,5,145,At Risk
16737.0,52,2,835.1999999999999,4,2,3,423,Potential Loyalists
16738.0,297,1,3.75,2,2,1,221,Lost Customers
16739.0,176,2,786.43,3,2,3,323,Need Attention
16740.0,394,1,226.91,2,2,1,221,Lost Customers
16741.0,624,1,173.06,1,2,1,121,Lost Customers
16742.0,46,14,2799.87,4,5,4,454,Champions
16743.0,28,14,4212.15,4,5,5,455,Champions
16744.0,10,7,1291.91,5,4,4,544,Champions
16745.0,86,17,7180.7,3,5,5,355,Loyal Customers
16746.0,4,42,18046.75,5,5,5,555,Champions
16747.0,37,2,836.06,4,2,3,423,Potential Loyalists
16748.0,17,14,3637.33,5,5,5,555,Champions
16749.0,590,2,4157.88,1,2,5,125,Lost Customers
16750.0,44,5,623.93,4,4,3,443,Loyal Customers
16751.0,30,1,1764.72,4,2,4,424,Potential Loyalists
16752.0,372,1,207.5,2,2,1,221,Lost Customers
16753.0,57,1,223.92000000000002,4,2,1,421,Potential Loyalists
16754.0,371,29,65500.07,2,5,5,255,At Risk
16755.0,113,7,2864.68,3,4,4,344,Loyal Customers
16756.0,214,7,1312.3700000000001,2,4,4,244,At Risk
16757.0,318,2,270.48,2,2,1,221,Lost Customers
16758.0,64,1,369.34000000000003,3,2,2,322,Need Attention
16759.0,7,3,789.79,5,3,3,533,Loyal Customers
16760.0,429,1,228.0,1,2,1,121,Lost Customers
16761.0,96,1,316.62,3,2,2,322,Need Attention
16762.0,19,3,1207.24,4,3,3,433,Loyal Customers
16763.0,198,2,964.6999999999999,2,2,3,223,Lost Customers
16764.0,3,13,2790.9500000000003,5,5,4,554,Champions
16765.0,293,2,454.75,2,2,2,222,Lost Customers
16766.0,272,2,1145.6,2,2,3,223,Lost Customers
16767.0,30,15,8056.76,4,5,5,455,Champions
16768.0,47,9,1698.57,4,5,4,454,Champions
16769.0,259,4,1117.05,2,4,3,243,At Risk
16770.0,57,9,1778.93,4,5,4,454,Champions
16771.0,32,10,3949.6,4,5,5,455,Champions
16772.0,422,3,3698.0499999999997,1,3,5,135,At Risk
16773.0,56,3,421.24,4,3,2,432,Loyal Customers
16774.0,67,8,1567.48,3,5,4,354,Loyal Customers
16775.0,9,16,2820.84,5,5,4,554,Champions
16776.0,59,2,592.51,3,2,2,322,Need Attention
16777.0,79,5,1292.18,3,4,4,344,Loyal Customers
16778.0,73,2,245.94,3,2,1,321,Need Attention
16779.0,1,53,32809.03,5,5,5,555,Champions
16780.0,99,3,596.4,3,3,2,332,Loyal Customers
16781.0,371,2,623.0,2,2,3,223,Lost Customers
16782.0,9,38,9636.12,5,5,5,555,Champions
16783.0,436,1,391.95,1,2,2,122,Lost Customers
16784.0,19,5,892.33,4,4,3,443,Loyal Customers
16785.0,409,1,533.78,2,2,2,222,Lost Customers
16786.0,393,1,51.839999999999996,2,2,1,221,Lost Customers
16787.0,397,4,1017.53,2,4,3,243,At Risk
16788.0,122,5,1928.93,3,4,4,344,Loyal Customers
16789.0,7,1,80.8,5,2,1,521,Potential Loyalists
16790.0,3,6,1545.6200000000001,5,4,4,544,Champions
16791.0,28,15,3957.63,4,5,5,455,Champions
16792.0,281,5,623.46,2,4,3,243,At Risk
16793.0,56,1,243.84,4,2,1,421,Potential Loyalists
16794.0,0,15,2052.7,5,5,4,554,Champions
16795.0,364,3,2062.41,2,3,4,234,At Risk
16796.0,88,1,305.62,3,2,2,322,Need Attention
16797.0,392,5,1802.02,2,4,4,244,At Risk
16798.0,553,3,841.16,1,3,3,133,At Risk
16799.0,431,2,452.78000000000003,1,2,2,122,Lost Customers
16800.0,10,1,1162.65,5,2,3,523,Potential Loyalists
16801.0,162,4,1594.23,3,4,4,344,Loyal Customers
16802.0,678,2,582.61,1,2,2,122,Lost Customers
16803.0,64,1,332.3,3,2,2,322,Need Attention
16804.0,22,3,536.99,4,3,2,432,Loyal Customers
16805.0,173,5,1091.34,3,4,3,343,Loyal Customers
16806.0,102,4,762.16,3,4,3,343,Loyal Customers
16807.0,142,6,2123.88,3,4,4,344,Loyal Customers
16808.0,98,2,288.42,3,2,2,322,Need Attention
16809.0,22,9,1727.43,4,5,4,454,Champions
16810.0,191,2,842.0400000000001,2,2,3,223,Lost Customers
16811.0,4,2,547.07,5,2,2,522,Potential Loyalists
16812.0,360,4,2392.0,2,4,4,244,At Risk
16813.0,7,10,1652.18,5,5,4,554,Champions
16814.0,13,36,11924.85,5,5,5,555,Champions
16815.0,453,2,406.02,1,2,2,122,Lost Customers
16816.0,102,4,417.06,3,4,2,342,Loyal Customers
16817.0,2,13,2560.7,5,5,4,554,Champions
16818.0,10,11,3349.57,5,5,5,555,Champions
16819.0,464,2,182.59,1,2,1,121,Lost Customers
16820.0,95,1,497.61,3,2,2,322,Need Attention
16821.0,381,1,113.35,2,2,1,221,Lost Customers
16822.0,685,1,181.39,1,2,1,121,Lost Customers
16823.0,226,7,2243.09,2,4,4,244,At Risk
16824.0,15,3,686.24,5,3,3,533,Loyal Customers
16825.0,38,5,1826.89,4,4,4,444,Champions
16826.0,50,1,341.7,4,2,2,422,Potential Loyalists
16827.0,392,5,392.13,2,4,2,242,At Risk
16828.0,92,2,128.5,3,2,1,321,Need Attention
16829.0,156,2,513.32,3,2,2,322,Need Attention
16830.0,38,4,1207.5,4,4,3,443,Loyal Customers
16831.0,564,1,91.8,1,2,1,121,Lost Customers
16832.0,183,5,417.61,3,4,2,342,Loyal Customers
16833.0,0,6,2409.04,5,4,4,544,Champions
16834.0,227,2,898.96,2,3,3,233,At Risk
16835.0,127,6,1456.66,3,4,4,344,Loyal Customers
16836.0,39,4,782.37,4,4,3,443,Loyal Customers
16837.0,30,11,3170.98,4,5,5,455,Champions
16838.0,196,4,1159.61,2,4,3,243,At Risk
16839.0,8,44,21758.25,5,5,5,555,Champions
16840.0,602,2,139.85,1,3,1,131,At Risk
16841.0,36,12,4006.06,4,5,5,455,Champions
16842.0,100,3,1264.19,3,3,4,334,Loyal Customers
16843.0,42,35,19571.43,4,5,5,455,Champions
16844.0,562,2,614.34,1,3,3,133,At Risk
16845.0,617,1,253.88,1,2,1,121,Lost Customers
16846.0,49,3,842.41,4,3,3,433,Loyal Customers
16847.0,42,2,614.89,4,3,3,433,Loyal Customers
16848.0,52,4,1411.62,4,4,4,444,Champions
16849.0,186,1,124.57,3,2,1,321,Need Attention
16850.0,333,1,332.41,2,2,2,222,Lost Customers
16851.0,3,3,342.45,5,3,2,532,Loyal Customers
16852.0,9,2,144.91000000000003,5,3,1,531,Loyal Customers
16854.0,416,2,1408.96,1,3,4,134,At Risk
16855.0,23,2,328.4,4,3,2,432,Loyal Customers
16856.0,14,3,358.49,5,3,2,532,Loyal Customers
16857.0,442,1,352.8,1,2,2,122,Lost Customers
16858.0,368,10,4292.59,2,5,5,255,At Risk
16859.0,144,7,1932.41,3,4,4,344,Loyal Customers
16860.0,452,3,1610.62,1,3,4,134,At Risk
16861.0,59,5,946.59,3,4,3,343,Loyal Customers
16862.0,546,4,662.33,1,4,3,143,At Risk
16863.0,30,3,834.27,4,3,3,433,Loyal Customers
16864.0,433,2,409.25,1,3,2,132,At Risk
16865.0,401,1,130.95,2,2,1,221,Lost Customers
16866.0,140,3,207.73999999999998,3,3,1,331,Loyal Customers
16867.0,689,1,76.74000000000001,1,2,1,121,Lost Customers
16868.0,393,3,384.56,2,3,2,232,At Risk
16869.0,22,4,817.12,4,4,3,443,Loyal Customers
16870.0,468,1,450.15999999999997,1,2,2,122,Lost Customers
16871.0,21,6,2812.34,4,4,4,444,Champions
16872.0,76,6,1213.13,3,4,3,343,Loyal Customers
16873.0,4,12,14617.39,5,5,5,555,Champions
16874.0,378,1,209.89000000000001,2,2,1,221,Lost Customers
16875.0,66,11,4234.53,3,5,5,355,Loyal Customers
16876.0,403,1,136.01,2,2,1,221,Lost Customers
16877.0,11,6,846.62,5,4,3,543,Loyal Customers
16878.0,83,1,13.3,3,2,1,321,Need Attention
16880.0,30,8,1813.21,4,5,4,454,Champions
16881.0,66,1,432.0,3,2,2,322,Need Attention
16882.0,66,3,705.12,3,3,3,333,Loyal Customers
16883.0,186,19,2246.06,3,5,4,354,Loyal Customers
16884.0,37,4,1070.97,4,4,3,443,Loyal Customers
16885.0,14,4,684.6,5,4,3,543,Loyal Customers
16886.0,455,1,134.0,1,2,1,121,Lost Customers
16887.0,34,3,658.17,4,3,3,433,Loyal Customers
16888.0,400,3,434.2,2,3,2,232,At Risk
16889.0,194,6,2526.65,2,4,4,244,At Risk
16890.0,476,3,285.41,1,3,1,131,At Risk
16891.0,1,11,1727.94,5,5,4,554,Champions
16892.0,0,7,754.75,5,4,3,543,Loyal Customers
16893.0,366,2,249.89000000000001,2,3,1,231,At Risk
16894.0,501,3,1306.96,1,3,4,134,At Risk
16895.0,64,5,1102.9,3,4,3,343,Loyal Customers
16896.0,554,1,103.95,1,2,1,121,Lost Customers
16897.0,298,2,289.78,2,3,2,232,At Risk
16898.0,25,5,885.21,4,4,3,443,Loyal Customers
16899.0,7,8,1695.77,5,5,4,554,Champions
16900.0,16,3,887.11,5,3,3,533,Loyal Customers
16901.0,728,1,204.26,1,2,1,121,Lost Customers
16902.0,115,1,1706.88,3,2,4,324,Need Attention
16903.0,28,3,1041.75,4,3,3,433,Loyal Customers
16904.0,3,21,4675.36,5,5,5,555,Champions
16905.0,4,17,4706.77,5,5,5,555,Champions
16906.0,81,7,1410.92,3,4,4,344,Loyal Customers
16907.0,28,9,1470.89,4,5,4,454,Champions
16908.0,721,1,252.59,1,2,1,121,Lost Customers
16909.0,71,1,379.14,3,2,2,322,Need Attention
16910.0,3,8,1508.96,5,5,4,554,Champions
16911.0,635,2,255.25,1,3,1,131,At Risk
16912.0,28,15,4460.51,4,5,5,455,Champions
16913.0,289,3,423.90999999999997,2,3,2,232,At Risk
16914.0,35,1,183.76,4,2,1,421,Potential Loyalists
16915.0,8,11,1543.18,5,5,4,554,Champions
16916.0,23,4,902.02,4,4,3,443,Loyal Customers
16917.0,276,2,1851.88,2,3,4,234,At Risk
16918.0,49,16,3206.54,4,5,5,455,Champions
16919.0,155,24,4909.66,3,5,5,355,Loyal Customers
16920.0,410,1,355.45,1,2,2,122,Lost Customers
16921.0,60,3,409.21,3,3,2,332,Loyal Customers
16922.0,572,1,611.08,1,2,3,123,Lost Customers
16923.0,11,32,13157.130000000001,5,5,5,555,Champions
16924.0,20,3,829.89,4,3,3,433,Loyal Customers
16925.0,539,1,125.65,1,2,1,121,Lost Customers
16926.0,370,5,1169.6100000000001,2,4,3,243,At Risk
16927.0,115,3,543.05,3,3,2,332,Loyal Customers
16928.0,79,29,3897.5299999999997,3,5,5,355,Loyal Customers
16929.0,3,7,1295.39,5,4,4,544,Champions
16930.0,25,3,378.89,4,3,2,432,Loyal Customers
16931.0,4,23,5032.22,5,5,5,555,Champions
16932.0,52,3,412.55,4,3,2,432,Loyal Customers
16933.0,0,9,3099.3,5,5,5,555,Champions
16934.0,54,6,2083.14,4,4,4,444,Champions
16935.0,381,3,530.86,2,3,2,232,At Risk
16936.0,25,2,548.29,4,3,2,432,Loyal Customers
16937.0,498,1,196.25,1,2,1,121,Lost Customers
16938.0,8,9,6995.360000000001,5,5,5,555,Champions
16939.0,488,3,433.85,1,3,2,132,At Risk
16940.0,51,8,6427.66,4,5,5,455,Champions
16941.0,611,1,33.0,1,2,1,121,Lost Customers
16942.0,12,9,1904.99,5,5,4,554,Champions
16943.0,211,5,1299.49,2,4,4,244,At Risk
16944.0,609,1,101.36,1,2,1,121,Lost Customers
16945.0,21,33,8548.16,4,5,5,455,Champions
16946.0,382,5,1222.04,2,4,4,244,At Risk
16947.0,235,5,955.21,2,4,3,243,At Risk
16948.0,138,7,868.77,3,4,3,343,Loyal Customers
16949.0,3,6,1286.27,5,4,4,544,Champions
16950.0,56,10,3541.77,4,5,5,455,Champions
16951.0,134,3,1277.75,3,3,4,334,Loyal Customers
16952.0,108,5,795.83,3,4,3,343,Loyal Customers
16953.0,29,1,20.8,4,2,1,421,Potential Loyalists
16954.0,0,20,6081.88,5,5,5,555,Champions
16955.0,184,6,1120.31,3,4,3,343,Loyal Customers
16956.0,17,1,308.74,5,2,2,522,Potential Loyalists
16957.0,238,2,416.64,2,3,2,232,At Risk
16958.0,434,1,778.49,1,2,3,123,Lost Customers
16959.0,86,1,117.35000000000001,3,2,1,321,Need Attention
16960.0,38,8,1990.88,4,5,4,454,Champions
16961.0,115,3,794.56,3,3,3,333,Loyal Customers
16962.0,409,1,251.04,2,2,1,221,Lost Customers
16963.0,186,1,110.55000000000001,3,2,1,321,Need Attention
16964.0,732,2,207.85,1,3,1,131,At Risk
16965.0,226,1,201.19,2,2,1,221,Lost Customers
16966.0,7,7,2154.97,5,4,4,544,Champions
16967.0,188,1,319.02,3,2,2,322,Need Attention
16968.0,3,2,439.43,5,3,2,532,Loyal Customers
16969.0,38,3,650.41,4,3,3,433,Loyal Customers
16970.0,625,1,71.4,1,2,1,121,Lost Customers
16971.0,37,1,357.21,4,2,2,422,Potential Loyalists
16972.0,382,2,749.0,2,3,3,233,At Risk
16973.0,385,1,127.0,2,2,1,221,Lost Customers
16974.0,522,2,365.5,1,3,2,132,At Risk
16975.0,422,3,926.12,1,3,3,133,At Risk
16976.0,266,1,251.51999999999998,2,2,1,221,Lost Customers
16977.0,394,4,496.0,2,4,2,242,At Risk
16978.0,77,3,768.88,3,3,3,333,Loyal Customers
16979.0,3,9,2859.74,5,5,4,554,Champions
16980.0,254,3,1422.8300000000002,2,3,4,234,At Risk
16982.0,60,1,384.06,3,2,2,322,Need Attention
16983.0,12,11,3490.5299999999997,5,5,5,555,Champions
16984.0,87,9,10350.53,3,5,5,355,Loyal Customers
16985.0,16,23,10923.16,5,5,5,555,Champions
16986.0,29,11,4888.75,4,5,5,455,Champions
16987.0,2,11,2521.4,5,5,4,554,Champions
16988.0,4,2,382.67,5,3,2,532,Loyal Customers
16989.0,6,6,1133.25,5,4,3,543,Loyal Customers
16990.0,218,2,344.0,2,3,2,232,At Risk
16991.0,420,1,1041.21,1,2,3,123,Lost Customers
16992.0,10,13,5476.5,5,5,5,555,Champions
16993.0,463,2,1950.9499999999998,1,3,4,134,At Risk
16996.0,29,9,2123.61,4,5,4,454,Champions
16997.0,287,3,702.0,2,3,3,233,At Risk
16998.0,149,5,402.0,3,4,2,342,Loyal Customers
16999.0,22,2,484.82,4,3,2,432,Loyal Customers
17000.0,395,2,406.3,2,3,2,232,At Risk
17001.0,0,19,6640.8,5,5,5,555,Champions
17002.0,85,7,2571.55,3,4,4,344,Loyal Customers
17003.0,401,4,828.21,2,4,3,243,At Risk
17004.0,45,4,2324.36,4,4,4,444,Champions
17005.0,470,2,622.36,1,3,3,133,At Risk
17006.0,4,8,1635.27,5,5,4,554,Champions
17007.0,50,7,1120.1,4,4,3,443,Loyal Customers
17008.0,428,1,81.36,1,2,1,121,Lost Customers
17009.0,550,1,242.06,1,2,1,121,Lost Customers
17010.0,17,1,195.36,5,2,1,521,Potential Loyalists
17011.0,29,3,671.7,4,3,3,433,Loyal Customers
17012.0,724,1,360.61,1,2,2,122,Lost Customers
17014.0,7,3,583.4300000000001,5,3,2,532,Loyal Customers
17015.0,28,3,1838.6100000000001,4,3,4,434,Loyal Customers
17016.0,576,1,552.4,1,2,2,122,Lost Customers
17017.0,2,29,12576.99,5,5,5,555,Champions
17018.0,40,6,2287.7,4,4,4,444,Champions
17019.0,10,11,3602.29,5,5,5,555,Champions
17020.0,541,2,935.62,1,3,3,133,At Risk
17021.0,441,6,1182.22,1,4,3,143,At Risk
17022.0,30,2,260.0,4,3,1,431,Loyal Customers
17023.0,416,3,800.18,1,3,3,133,At Risk
17024.0,44,3,95.85,4,3,1,431,Loyal Customers
17025.0,60,5,1349.67,3,4,4,344,Loyal Customers
17026.0,184,3,175.82999999999998,3,3,1,331,Loyal Customers
17027.0,78,9,1310.63,3,5,4,354,Loyal Customers
17028.0,580,3,1593.83,1,3,4,134,At Risk
17029.0,110,7,2137.3,3,4,4,344,Loyal Customers
17030.0,63,1,146.87,3,2,1,321,Need Attention
17031.0,11,6,2773.85,5,4,4,544,Champions
17032.0,547,8,2984.32,1,5,5,155,At Risk
17033.0,85,4,1332.79,3,4,4,344,Loyal Customers
17034.0,15,5,1276.42,5,4,4,544,Champions
17035.0,245,4,613.59,2,4,3,243,At Risk
17036.0,382,1,176.9,2,2,1,221,Lost Customers
17037.0,87,1,1267.32,3,2,4,324,Need Attention
17038.0,29,2,743.17,4,3,3,433,Loyal Customers
17039.0,603,1,1954.99,1,2,4,124,Lost Customers
17040.0,137,2,463.25,3,3,2,332,Loyal Customers
17041.0,26,6,1655.2,4,4,4,444,Champions
17042.0,2,5,1036.58,5,4,3,543,Loyal Customers
17043.0,31,8,2593.65,4,5,4,454,Champions
17044.0,24,12,11962.3,4,5,5,455,Champions
17045.0,112,5,827.6800000000001,3,4,3,343,Loyal Customers
17046.0,156,5,1906.07,3,4,4,344,Loyal Customers
17047.0,84,6,2289.23,3,4,4,344,Loyal Customers
17048.0,117,7,2071.68,3,4,4,344,Loyal Customers
17049.0,2,19,9942.53,5,5,5,555,Champions
17050.0,95,11,4648.59,3,5,5,355,Loyal Customers
17051.0,193,4,706.49,2,4,3,243,At Risk
17052.0,27,1,399.09,4,2,2,422,Potential Loyalists
17053.0,130,1,498.48,3,2,2,322,Need Attention
17054.0,27,5,1356.33,4,4,4,444,Champions
17055.0,445,1,232.85,1,2,1,121,Lost Customers
17056.0,737,1,128.60000000000002,1,2,1,121,Lost Customers
17057.0,595,1,294.74,1,2,2,122,Lost Customers
17058.0,81,3,1179.89,3,3,3,333,Loyal Customers
17059.0,29,9,4864.57,4,5,5,455,Champions
17060.0,265,1,234.24,2,2,1,221,Lost Customers
17061.0,73,11,5232.2300000000005,3,5,5,355,Loyal Customers
17062.0,313,6,889.75,2,4,3,243,At Risk
17063.0,20,13,3638.53,4,5,5,455,Champions
17064.0,58,3,855.45,4,3,3,433,Loyal Customers
17065.0,637,2,194.7,1,3,1,131,At Risk
17066.0,725,1,228.34,1,2,1,121,Lost Customers
17067.0,724,3,454.54,1,3,2,132,At Risk
17068.0,11,47,8987.68,5,5,5,555,Champions
17069.0,27,14,5517.2300000000005,4,5,5,455,Champions
17070.0,113,2,437.42,3,3,2,332,Loyal Customers
17071.0,27,13,3793.71,4,5,5,455,Champions
17072.0,624,1,273.35,1,2,1,121,Lost Customers
17073.0,17,4,1446.09,5,4,4,544,Champions
17074.0,562,1,203.05,1,2,1,121,Lost Customers
17075.0,17,10,2236.63,5,5,4,554,Champions
17076.0,35,6,1242.75,4,4,4,444,Champions
17077.0,577,1,306.0,1,2,2,122,Lost Customers
17078.0,35,2,378.2,4,3,2,432,Loyal Customers
17079.0,77,1,118.80000000000001,3,2,1,321,Need Attention
17080.0,21,7,957.53,4,4,3,443,Loyal Customers
17081.0,24,6,949.39,4,4,3,443,Loyal Customers
17082.0,32,6,4732.03,4,4,5,445,Champions
17083.0,108,9,4049.79,3,5,5,355,Loyal Customers
17084.0,34,3,5001.21,4,3,5,435,Loyal Customers
17085.0,122,28,7847.67,3,5,5,355,Loyal Customers
17086.0,6,6,2050.08,5,4,4,544,Champions
17087.0,737,1,221.53,1,2,1,121,Lost Customers
17088.0,27,4,1991.01,4,4,4,444,Champions
17089.0,385,1,128.45,2,2,1,221,Lost Customers
17090.0,3,13,3080.1800000000003,5,5,5,555,Champions
17091.0,2,19,7495.75,5,5,5,555,Champions
17092.0,49,11,5511.41,4,5,5,455,Champions
17093.0,592,1,235.88,1,2,1,121,Lost Customers
17094.0,321,2,402.20000000000005,2,3,2,232,At Risk
17095.0,22,7,2572.25,4,4,4,444,Champions
17096.0,14,11,3697.93,5,5,5,555,Champions
17097.0,1,9,1143.36,5,5,3,553,Loyal Customers
17098.0,381,3,591.0699999999999,2,3,2,232,At Risk
17099.0,532,1,582.17,1,2,2,122,Lost Customers
17100.0,17,2,971.74,5,3,3,533,Loyal Customers
17101.0,9,7,2507.05,5,4,4,544,Champions
17102.0,261,1,25.5,2,2,1,221,Lost Customers
17103.0,721,1,424.3,1,2,2,122,Lost Customers
17104.0,423,1,474.03,1,2,2,122,Lost Customers
17105.0,158,2,665.78,3,3,3,333,Loyal Customers
17106.0,388,1,481.58,2,2,2,222,Lost Customers
17107.0,32,10,16052.72,4,5,5,455,Champions
17108.0,663,1,174.95,1,2,1,121,Lost Customers
17109.0,28,8,1291.71,4,5,4,454,Champions
17110.0,164,3,499.9,3,3,2,332,Loyal Customers
17111.0,46,2,459.58,4,3,2,432,Loyal Customers
17112.0,502,1,197.57,1,2,1,121,Lost Customers
17113.0,573,6,2305.59,1,4,4,144,At Risk
17114.0,5,8,801.12,5,5,3,553,Loyal Customers
17115.0,7,7,2761.4900000000002,5,4,4,544,Champions
17116.0,647,1,389.78,1,2,2,122,Lost Customers
17117.0,287,1,116.19999999999999,2,2,1,221,Lost Customers
17118.0,317,1,157.02,2,2,1,221,Lost Customers
17119.0,2,2,606.91,5,3,2,532,Loyal Customers
17120.0,232,1,307.46,2,2,2,222,Lost Customers
17121.0,402,1,314.74,2,2,2,222,Lost Customers
17122.0,118,4,570.5,3,4,2,342,Loyal Customers
17123.0,161,3,977.17,3,3,3,333,Loyal Customers
17124.0,184,1,294.24,3,2,2,322,Need Attention
17125.0,49,1,230.5,4,2,1,421,Potential Loyalists
17126.0,151,9,2016.43,3,5,4,354,Loyal Customers
17127.0,428,5,1155.0300000000002,1,4,3,143,At Risk
17128.0,334,1,157.09,2,2,1,221,Lost Customers
17129.0,519,1,31.85,1,2,1,121,Lost Customers
17131.0,4,5,2463.17,5,4,4,544,Champions
17132.0,451,2,1220.9099999999999,1,3,4,134,At Risk
17133.0,15,12,14622.33,5,5,5,555,Champions
17134.0,106,3,625.3,3,3,3,333,Loyal Customers
17135.0,15,10,1722.18,5,5,4,554,Champions
17136.0,661,1,231.68,1,2,1,121,Lost Customers
17137.0,415,6,1099.81,1,4,3,143,At Risk
17138.0,275,7,4417.27,2,4,5,245,At Risk
17139.0,15,25,19566.76,5,5,5,555,Champions
17140.0,246,1,454.12,2,2,2,222,Lost Customers
17141.0,417,4,727.58,1,4,3,143,At Risk
17142.0,238,4,1275.25,2,4,4,244,At Risk
17143.0,416,2,880.97,1,3,3,133,At Risk
17144.0,0,2,984.57,5,3,3,533,Loyal Customers
17145.0,512,4,3120.91,1,4,5,145,At Risk
17146.0,105,13,5852.64,3,5,5,355,Loyal Customers
17147.0,22,9,3199.95,4,5,5,455,Champions
17148.0,51,1,124.88,4,2,1,421,Potential Loyalists
17149.0,450,1,143.10000000000002,1,2,1,121,Lost Customers
17150.0,376,6,1357.95,2,4,4,244,At Risk
17151.0,734,1,231.90000000000003,1,2,1,121,Lost Customers
17152.0,194,4,2016.5,2,4,4,244,At Risk
17153.0,23,1,213.78,4,2,1,421,Potential Loyalists
17154.0,74,1,329.34,3,2,2,322,Need Attention
17155.0,17,7,892.46,5,4,3,543,Loyal Customers
17156.0,491,1,591.87,1,2,2,122,Lost Customers
17157.0,7,19,5151.9,5,5,5,555,Champions
17158.0,31,5,1980.0,4,4,4,444,Champions
17159.0,21,5,2099.59,4,4,4,444,Champions
17160.0,30,17,10209.16,4,5,5,455,Champions
17161.0,443,1,856.01,1,2,3,123,Lost Customers
17162.0,28,10,1715.46,4,5,4,454,Champions
17163.0,21,4,699.78,4,4,3,443,Loyal Customers
17164.0,32,7,2467.35,4,4,4,444,Champions
17165.0,283,6,1794.32,2,4,4,244,At Risk
17166.0,38,2,206.34,4,3,1,431,Loyal Customers
17167.0,379,3,867.11,2,3,3,233,At Risk
17168.0,498,1,400.2,1,2,2,122,Lost Customers
17169.0,57,3,1156.73,4,3,3,433,Loyal Customers
17170.0,373,2,178.68,2,3,1,231,At Risk
17171.0,288,2,384.59,2,3,2,232,At Risk
17172.0,78,3,956.5699999999999,3,3,3,333,Loyal Customers
17173.0,4,8,3766.6,5,5,5,555,Champions
17174.0,217,1,59.9,2,2,1,221,Lost Customers
17175.0,43,4,1443.69,4,4,4,444,Champions
17176.0,201,3,902.3199999999999,2,3,3,233,At Risk
17177.0,504,1,119.5,1,2,1,121,Lost Customers
17178.0,730,1,432.96,1,2,2,122,Lost Customers
17179.0,177,6,1507.26,3,4,4,344,Loyal Customers
17180.0,55,11,2236.77,4,5,4,454,Champions
17181.0,56,3,309.85,4,3,2,432,Loyal Customers
17182.0,422,2,321.3,1,3,2,132,At Risk
17183.0,7,6,3347.31,5,4,5,545,Champions
17184.0,568,2,198.41000000000003,1,3,1,131,At Risk
17185.0,591,3,229.46,1,3,1,131,At Risk
17186.0,46,2,144.0,4,3,1,431,Loyal Customers
17187.0,226,2,467.71,2,3,2,232,At Risk
17188.0,10,13,4592.93,5,5,5,555,Champions
17189.0,105,5,953.63,3,4,3,343,Loyal Customers
17190.0,58,7,1726.57,4,4,4,444,Champions
17191.0,27,15,4310.34,4,5,5,455,Champions
17192.0,535,1,75.28,1,2,1,121,Lost Customers
17193.0,35,9,2310.04,4,5,4,454,Champions
17194.0,273,3,812.5,2,3,3,233,At Risk
17195.0,654,1,562.98,1,2,2,122,Lost Customers
17196.0,427,1,327.75,1,2,2,122,Lost Customers
17197.0,29,1,1013.01,4,2,3,423,Potential Loyalists
17198.0,23,3,692.22,4,3,3,433,Loyal Customers
17199.0,581,1,135.04000000000002,1,2,1,121,Lost Customers
17200.0,386,4,356.71,2,4,2,242,At Risk
17201.0,53,4,1143.1,4,4,3,443,Loyal Customers
17202.0,420,1,160.65,1,2,1,121,Lost Customers
17203.0,35,10,5564.09,4,5,5,455,Champions
17204.0,174,9,5504.6900000000005,3,5,5,355,Loyal Customers
17205.0,53,3,999.35,4,3,3,433,Loyal Customers
17206.0,52,1,204.24,4,2,1,421,Potential Loyalists
17207.0,651,1,292.62,1,2,2,122,Lost Customers
17208.0,395,1,111.15,2,2,1,221,Lost Customers
17209.0,648,3,595.7,1,3,2,132,At Risk
17210.0,392,1,251.72,2,2,1,221,Lost Customers
17211.0,26,13,3773.35,4,5,5,455,Champions
17212.0,252,3,794.41,2,3,3,233,At Risk
17213.0,39,13,4869.400000000001,4,5,5,455,Champions
17214.0,59,6,1059.1200000000001,3,4,3,343,Loyal Customers
17215.0,463,1,186.15,1,2,1,121,Lost Customers
17216.0,553,1,63.6,1,2,1,121,Lost Customers
17217.0,233,2,210.1,2,3,1,231,At Risk
17218.0,3,18,3891.39,5,5,5,555,Champions
17219.0,31,2,259.13,4,3,1,431,Loyal Customers
17220.0,23,21,4457.31,4,5,5,455,Champions
17221.0,6,5,976.62,5,4,3,543,Loyal Customers
17222.0,64,6,1579.51,3,4,4,344,Loyal Customers
